n,dist,p
100000,0.4800000000000001,0.01159
100000,0.4800000000000001,0.01182
100000,0.4800000000000001,0.01175
100000,0.4800000000000001,0.01261
100000,0.4800000000000001,0.01128
100000,0.4800000000000001,0.012
100000,0.4800000000000001,0.01181
100000,0.4800000000000001,0.01127
100000,0.4800000000000001,0.01212
100000,0.4800000000000001,0.01198
100000,0.4800000000000001,0.01144
100000,0.4800000000000001,0.01215
100000,0.4800000000000001,0.01177
100000,0.4800000000000001,0.01195
100000,0.4800000000000001,0.0117
100000,0.4800000000000001,0.0116
100,0.4900000000000001,0.16
100,0.4900000000000001,0.12
100,0.4900000000000001,0.18
100,0.4900000000000001,0.19
100,0.4900000000000001,0.17
100,0.4900000000000001,0.16
100,0.4900000000000001,0.11
100,0.4900000000000001,0.14
100,0.4900000000000001,0.18
100,0.4900000000000001,0.16
100,0.4900000000000001,0.15
100,0.4900000000000001,0.19
100,0.4900000000000001,0.1
100,0.4900000000000001,0.16
100,0.4900000000000001,0.19
100,0.4900000000000001,0.17
100,0.4900000000000001,0.19
100,0.4900000000000001,0.11
100,0.4900000000000001,0.13
100,0.4900000000000001,0.17
100,0.4900000000000001,0.18
100,0.4900000000000001,0.17
100,0.4900000000000001,0.19
100,0.4900000000000001,0.11
100,0.4900000000000001,0.17
100,0.4900000000000001,0.09
100,0.4900000000000001,0.14
100,0.4900000000000001,0.15
100,0.4900000000000001,0.26
100,0.4900000000000001,0.11
100,0.4900000000000001,0.12
100,0.4900000000000001,0.13
100,0.4900000000000001,0.17
100,0.4900000000000001,0.13
100,0.4900000000000001,0.16
100,0.4900000000000001,0.13
100,0.4900000000000001,0.17
100,0.4900000000000001,0.11
100,0.4900000000000001,0.14
100,0.4900000000000001,0.15
100,0.4900000000000001,0.08
100,0.4900000000000001,0.17
100,0.4900000000000001,0.15
100,0.4900000000000001,0.08
100,0.4900000000000001,0.11
100,0.4900000000000001,0.23
100,0.4900000000000001,0.13
100,0.4900000000000001,0.13
100,0.4900000000000001,0.17
100,0.4900000000000001,0.15
1000,0.4900000000000001,0.148
1000,0.4900000000000001,0.147
1000,0.4900000000000001,0.143
1000,0.4900000000000001,0.138
1000,0.4900000000000001,0.125
1000,0.4900000000000001,0.136
1000,0.4900000000000001,0.153
1000,0.4900000000000001,0.139
1000,0.4900000000000001,0.133
1000,0.4900000000000001,0.146
1000,0.4900000000000001,0.15
1000,0.4900000000000001,0.138
1000,0.4900000000000001,0.158
1000,0.4900000000000001,0.152
1000,0.4900000000000001,0.153
1000,0.4900000000000001,0.133
1000,0.4900000000000001,0.148
1000,0.4900000000000001,0.131
1000,0.4900000000000001,0.132
1000,0.4900000000000001,0.117
1000,0.4900000000000001,0.166
1000,0.4900000000000001,0.147
1000,0.4900000000000001,0.149
1000,0.4900000000000001,0.141
1000,0.4900000000000001,0.135
1000,0.4900000000000001,0.149
1000,0.4900000000000001,0.161
1000,0.4900000000000001,0.142
1000,0.4900000000000001,0.13
1000,0.4900000000000001,0.152
1000,0.4900000000000001,0.144
1000,0.4900000000000001,0.166
1000,0.4900000000000001,0.141
1000,0.4900000000000001,0.137
1000,0.4900000000000001,0.152
1000,0.4900000000000001,0.138
1000,0.4900000000000001,0.142
1000,0.4900000000000001,0.13
1000,0.4900000000000001,0.143
1000,0.4900000000000001,0.133
1000,0.4900000000000001,0.128
1000,0.4900000000000001,0.145
1000,0.4900000000000001,0.163
1000,0.4900000000000001,0.141
1000,0.4900000000000001,0.14
1000,0.4900000000000001,0.158
1000,0.4900000000000001,0.139
1000,0.4900000000000001,0.154
1000,0.4900000000000001,0.143
1000,0.4900000000000001,0.151
10000,0.4900000000000001,0.14
10000,0.4900000000000001,0.146
10000,0.4900000000000001,0.1486
10000,0.4900000000000001,0.1533
10000,0.4900000000000001,0.1457
10000,0.4900000000000001,0.1432
10000,0.4900000000000001,0.14
10000,0.4900000000000001,0.1498
10000,0.4900000000000001,0.1443
10000,0.4900000000000001,0.1496
10000,0.4900000000000001,0.1469
10000,0.4900000000000001,0.1435
10000,0.4900000000000001,0.1435
10000,0.4900000000000001,0.1447
10000,0.4900000000000001,0.1462
10000,0.4900000000000001,0.1405
10000,0.4900000000000001,0.1467
10000,0.4900000000000001,0.1455
10000,0.4900000000000001,0.1433
10000,0.4900000000000001,0.1439
10000,0.4900000000000001,0.1419
10000,0.4900000000000001,0.1448
10000,0.4900000000000001,0.141
10000,0.4900000000000001,0.1386
10000,0.4900000000000001,0.1455
10000,0.4900000000000001,0.1452
10000,0.4900000000000001,0.1442
10000,0.4900000000000001,0.1539
10000,0.4900000000000001,0.1444
10000,0.4900000000000001,0.145
10000,0.4900000000000001,0.14
10000,0.4900000000000001,0.1357
10000,0.4900000000000001,0.1404
10000,0.4900000000000001,0.1485
10000,0.4900000000000001,0.1512
10000,0.4900000000000001,0.1441
10000,0.4900000000000001,0.1427
10000,0.4900000000000001,0.1426
10000,0.4900000000000001,0.1436
10000,0.4900000000000001,0.1406
10000,0.4900000000000001,0.1519
10000,0.4900000000000001,0.1458
10000,0.4900000000000001,0.1474
10000,0.4900000000000001,0.1529
10000,0.4900000000000001,0.1417
10000,0.4900000000000001,0.1413
10000,0.4900000000000001,0.1475
10000,0.4900000000000001,0.1453
10000,0.4900000000000001,0.1451
10000,0.4900000000000001,0.1388
100000,0.4900000000000001,0.14705
100000,0.4900000000000001,0.14496
100000,0.4900000000000001,0.14378
100000,0.4900000000000001,0.14364
100000,0.4900000000000001,0.14347
100000,0.4900000000000001,0.1455
100000,0.4900000000000001,0.14351
100000,0.4900000000000001,0.14645
100000,0.4900000000000001,0.14618
100000,0.4900000000000001,0.14504
100000,0.4900000000000001,0.14423
100000,0.4900000000000001,0.14313
100000,0.4900000000000001,0.1451
100000,0.4900000000000001,0.14512
100000,0.4900000000000001,0.14532
100000,0.4900000000000001,0.14277
100000,0.4900000000000001,0.14456
100000,0.4900000000000001,0.14397
100000,0.4900000000000001,0.14309
100000,0.4900000000000001,0.14506
100000,0.4900000000000001,0.14569
100000,0.4900000000000001,0.14552
100000,0.4900000000000001,0.14238
100000,0.4900000000000001,0.14473
100000,0.4900000000000001,0.14396
100000,0.4900000000000001,0.14448
100000,0.4900000000000001,0.14459
100000,0.4900000000000001,0.14544
100000,0.4900000000000001,0.14632
100000,0.4900000000000001,0.14677
100000,0.4900000000000001,0.14356
100000,0.4900000000000001,0.14464
100000,0.4900000000000001,0.14531
100000,0.4900000000000001,0.14524
100000,0.4900000000000001,0.14433
100000,0.4900000000000001,0.14277
100000,0.4900000000000001,0.14686
100000,0.4900000000000001,0.1432
100000,0.4900000000000001,0.14342
100000,0.4900000000000001,0.14539
100000,0.4900000000000001,0.14289
100000,0.4900000000000001,0.14337
100000,0.4900000000000001,0.14495
100000,0.4900000000000001,0.14591
100000,0.4900000000000001,0.14263
100000,0.4900000000000001,0.14319
100000,0.4900000000000001,0.14486
100000,0.4900000000000001,0.14679
100000,0.4900000000000001,0.14376
100000,0.4900000000000001,0.14413
100,0.5000000000000001,0.43
100,0.5000000000000001,0.44
100,0.5000000000000001,0.44
100,0.5000000000000001,0.47
100,0.5000000000000001,0.47
100,0.5000000000000001,0.39
100,0.5000000000000001,0.47
100,0.5000000000000001,0.41
100,0.5000000000000001,0.46
100,0.5000000000000001,0.48
100,0.5000000000000001,0.49
100,0.5000000000000001,0.46
100,0.5000000000000001,0.49
100,0.5000000000000001,0.4
100,0.5000000000000001,0.44
100,0.5000000000000001,0.39
100,0.5000000000000001,0.48
100,0.5000000000000001,0.44
100,0.5000000000000001,0.4
100,0.5000000000000001,0.46
100,0.5000000000000001,0.43
100,0.5000000000000001,0.4
100,0.5000000000000001,0.45
100,0.5000000000000001,0.52
100,0.5000000000000001,0.45
100,0.5000000000000001,0.39
100,0.5000000000000001,0.44
100,0.5000000000000001,0.5
100,0.5000000000000001,0.46
100,0.5000000000000001,0.4
100,0.5000000000000001,0.48
100,0.5000000000000001,0.52
100,0.5000000000000001,0.48
100,0.5000000000000001,0.4
100,0.5000000000000001,0.37
100,0.5000000000000001,0.47
100,0.5000000000000001,0.46
100,0.5000000000000001,0.44
100,0.5000000000000001,0.39
100,0.5000000000000001,0.51
100,0.5000000000000001,0.46
100,0.5000000000000001,0.37
100,0.5000000000000001,0.41
100,0.5000000000000001,0.42
100,0.5000000000000001,0.35
100,0.5000000000000001,0.45
100,0.5000000000000001,0.48
100,0.5000000000000001,0.51
100,0.5000000000000001,0.48
100,0.5000000000000001,0.37
1000,0.5000000000000001,0.461
1000,0.5000000000000001,0.44
1000,0.5000000000000001,0.433
1000,0.5000000000000001,0.427
1000,0.5000000000000001,0.457
1000,0.5000000000000001,0.466
1000,0.5000000000000001,0.461
1000,0.5000000000000001,0.448
1000,0.5000000000000001,0.474
1000,0.5000000000000001,0.45
1000,0.5000000000000001,0.471
1000,0.5000000000000001,0.449
1000,0.5000000000000001,0.46
1000,0.5000000000000001,0.455
1000,0.5000000000000001,0.443
1000,0.5000000000000001,0.48
1000,0.5000000000000001,0.456
1000,0.5000000000000001,0.462
1000,0.5000000000000001,0.455
1000,0.5000000000000001,0.456
1000,0.5000000000000001,0.449
1000,0.5000000000000001,0.446
1000,0.5000000000000001,0.458
1000,0.5000000000000001,0.432
1000,0.5000000000000001,0.457
1000,0.5000000000000001,0.445
1000,0.5000000000000001,0.466
1000,0.5000000000000001,0.49
1000,0.5000000000000001,0.446
1000,0.5000000000000001,0.433
1000,0.5000000000000001,0.459
1000,0.5000000000000001,0.443
1000,0.5000000000000001,0.439
1000,0.5000000000000001,0.488
1000,0.5000000000000001,0.451
1000,0.5000000000000001,0.459
1000,0.5000000000000001,0.46
1000,0.5000000000000001,0.425
1000,0.5000000000000001,0.44
1000,0.5000000000000001,0.458
1000,0.5000000000000001,0.426
1000,0.5000000000000001,0.448
1000,0.5000000000000001,0.438
1000,0.5000000000000001,0.439
1000,0.5000000000000001,0.454
1000,0.5000000000000001,0.476
1000,0.5000000000000001,0.465
1000,0.5000000000000001,0.458
1000,0.5000000000000001,0.458
1000,0.5000000000000001,0.446
10000,0.5000000000000001,0.4534
10000,0.5000000000000001,0.4608
10000,0.5000000000000001,0.4509
10000,0.5000000000000001,0.4523
10000,0.5000000000000001,0.4546
10000,0.5000000000000001,0.4558
10000,0.5000000000000001,0.4531
10000,0.5000000000000001,0.4499
10000,0.5000000000000001,0.4498
10000,0.5000000000000001,0.4607
10000,0.5000000000000001,0.4616
10000,0.5000000000000001,0.455
10000,0.5000000000000001,0.4489
10000,0.5000000000000001,0.4497
10000,0.5000000000000001,0.453
10000,0.5000000000000001,0.4572
10000,0.5000000000000001,0.4548
10000,0.5000000000000001,0.4563
10000,0.5000000000000001,0.4469
10000,0.5000000000000001,0.4504
10000,0.5000000000000001,0.4515
10000,0.5000000000000001,0.4543
10000,0.5000000000000001,0.4595
10000,0.5000000000000001,0.449
10000,0.5000000000000001,0.4495
10000,0.5000000000000001,0.4574
10000,0.5000000000000001,0.448
10000,0.5000000000000001,0.4503
10000,0.5000000000000001,0.4501
10000,0.5000000000000001,0.4527
10000,0.5000000000000001,0.4507
10000,0.5000000000000001,0.451
10000,0.5000000000000001,0.455
10000,0.5000000000000001,0.4529
10000,0.5000000000000001,0.4592
10000,0.5000000000000001,0.459
10000,0.5000000000000001,0.4564
10000,0.5000000000000001,0.4534
10000,0.5000000000000001,0.4543
10000,0.5000000000000001,0.4541
10000,0.5000000000000001,0.4676
10000,0.5000000000000001,0.4519
10000,0.5000000000000001,0.4511
10000,0.5000000000000001,0.4564
10000,0.5000000000000001,0.4633
10000,0.5000000000000001,0.4552
10000,0.5000000000000001,0.45
10000,0.5000000000000001,0.4433
10000,0.5000000000000001,0.4617
10000,0.5000000000000001,0.4599
100000,0.5000000000000001,0.45517
100000,0.5000000000000001,0.45287
100000,0.5000000000000001,0.45539
100000,0.5000000000000001,0.45385
100000,0.5000000000000001,0.456
100000,0.5000000000000001,0.45242
100000,0.5000000000000001,0.45123
100000,0.5000000000000001,0.45398
100000,0.5000000000000001,0.45625
100000,0.5000000000000001,0.45242
100000,0.5000000000000001,0.45436
100000,0.5000000000000001,0.4538
100000,0.5000000000000001,0.45274
100000,0.5000000000000001,0.45448
100000,0.5000000000000001,0.45705
100000,0.5000000000000001,0.45407
100000,0.5000000000000001,0.45094
100000,0.5000000000000001,0.45323
100000,0.5000000000000001,0.45191
100000,0.5000000000000001,0.45259
100000,0.5000000000000001,0.45509
100000,0.5000000000000001,0.4533
100000,0.5000000000000001,0.453
100000,0.5000000000000001,0.45412
100000,0.5000000000000001,0.45352
100000,0.5000000000000001,0.45386
100000,0.5000000000000001,0.45393
100000,0.5000000000000001,0.45426
100000,0.5000000000000001,0.45192
100000,0.5000000000000001,0.45351
100000,0.5000000000000001,0.45279
100000,0.5000000000000001,0.45424
100000,0.5000000000000001,0.45474
100000,0.5000000000000001,0.45302
100000,0.5000000000000001,0.45476
100000,0.5000000000000001,0.45227
100000,0.5000000000000001,0.45567
100000,0.5000000000000001,0.45573
100000,0.5000000000000001,0.45519
100000,0.5000000000000001,0.45298
100000,0.5000000000000001,0.45141
100000,0.5000000000000001,0.45206
100000,0.5000000000000001,0.4534
100000,0.5000000000000001,0.45476
100000,0.5000000000000001,0.45183
100000,0.5000000000000001,0.45199
100000,0.5000000000000001,0.45446
100000,0.5000000000000001,0.45226
100000,0.5000000000000001,0.45461
100000,0.5000000000000001,0.45028
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.02
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.02
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
100,0.5100000000000001,0.01
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.002
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.006
1000,0.5100000000000001,0.006
1000,0.5100000000000001,0.006
1000,0.5100000000000001,0.007
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.002
1000,0.5100000000000001,0.007
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.008
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.002
1000,0.5100000000000001,0.001
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.006
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.001
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.008
1000,0.5100000000000001,0.01
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.001
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.006
1000,0.5100000000000001,0.007
1000,0.5100000000000001,0.007
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.001
1000,0.5100000000000001,0.004
1000,0.5100000000000001,0.002
1000,0.5100000000000001,0.003
1000,0.5100000000000001,0.008
1000,0.5100000000000001,0.001
1000,0.5100000000000001,0.005
1000,0.5100000000000001,0.001
10000,0.5100000000000001,0.0057
10000,0.5100000000000001,0.0034
10000,0.5100000000000001,0.0037
10000,0.5100000000000001,0.0042
10000,0.5100000000000001,0.0032
10000,0.5100000000000001,0.0038
10000,0.5100000000000001,0.0037
10000,0.5100000000000001,0.0044
10000,0.5100000000000001,0.0039
10000,0.5100000000000001,0.0042
10000,0.5100000000000001,0.0041
10000,0.5100000000000001,0.0048
10000,0.5100000000000001,0.0031
10000,0.5100000000000001,0.004
10000,0.5100000000000001,0.0045
10000,0.5100000000000001,0.0051
10000,0.5100000000000001,0.005
10000,0.5100000000000001,0.0048
10000,0.5100000000000001,0.0045
10000,0.5100000000000001,0.004
10000,0.5100000000000001,0.0045
10000,0.5100000000000001,0.0042
10000,0.5100000000000001,0.005
10000,0.5100000000000001,0.0044
10000,0.5100000000000001,0.0034
10000,0.5100000000000001,0.0051
10000,0.5100000000000001,0.0043
10000,0.5100000000000001,0.0046
10000,0.5100000000000001,0.0044
10000,0.5100000000000001,0.0046
10000,0.5100000000000001,0.0048
10000,0.5100000000000001,0.0048
10000,0.5100000000000001,0.0032
10000,0.5100000000000001,0.0036
10000,0.5100000000000001,0.0041
10000,0.5100000000000001,0.0047
10000,0.5100000000000001,0.0031
10000,0.5100000000000001,0.0047
10000,0.5100000000000001,0.0047
10000,0.5100000000000001,0.0035
10000,0.5100000000000001,0.0043
10000,0.5100000000000001,0.0034
10000,0.5100000000000001,0.0035
10000,0.5100000000000001,0.0035
10000,0.5100000000000001,0.0033
10000,0.5100000000000001,0.0041
10000,0.5100000000000001,0.0022
10000,0.5100000000000001,0.0031
10000,0.5100000000000001,0.0031
10000,0.5100000000000001,0.0039
100000,0.5100000000000001,0.00438
100000,0.5100000000000001,0.0038
100000,0.5100000000000001,0.00413
100000,0.5100000000000001,0.00397
100000,0.5100000000000001,0.00379
100000,0.5100000000000001,0.00443
100000,0.5100000000000001,0.00378
100000,0.5100000000000001,0.00403
100000,0.5100000000000001,0.00396
100000,0.5100000000000001,0.00416
100000,0.5100000000000001,0.00368
100000,0.5100000000000001,0.0041
100000,0.5100000000000001,0.00404
100000,0.5100000000000001,0.004
100000,0.5100000000000001,0.00426
100000,0.5100000000000001,0.00406
100000,0.5100000000000001,0.00392
100000,0.5100000000000001,0.00435
100000,0.5100000000000001,0.00403
100000,0.5100000000000001,0.00371
100000,0.5100000000000001,0.00414
100000,0.5100000000000001,0.00404
100000,0.5100000000000001,0.0039
100000,0.5100000000000001,0.00409
100000,0.5100000000000001,0.00397
100000,0.5100000000000001,0.00421
100000,0.5100000000000001,0.00426
100000,0.5100000000000001,0.00414
100000,0.5100000000000001,0.00419
100000,0.5100000000000001,0.00418
100000,0.5100000000000001,0.00392
100000,0.5100000000000001,0.00385
100000,0.5100000000000001,0.00432
100000,0.5100000000000001,0.00416
100000,0.5100000000000001,0.00432
100000,0.5100000000000001,0.00421
100000,0.5100000000000001,0.00399
100000,0.5100000000000001,0.00368
100000,0.5100000000000001,0.00429
100000,0.5100000000000001,0.00425
100000,0.5100000000000001,0.00419
100000,0.5100000000000001,0.00401
100000,0.5100000000000001,0.00381
100000,0.5100000000000001,0.00389
100000,0.5100000000000001,0.00413
100000,0.5100000000000001,0.00472
100000,0.5100000000000001,0.00398
100000,0.5100000000000001,0.00405
100000,0.5100000000000001,0.00414
100000,0.5100000000000001,0.00423
100,0.5200000000000001,0.25
100,0.5200000000000001,0.26
100,0.5200000000000001,0.25
100,0.5200000000000001,0.27
100,0.5200000000000001,0.25
100,0.5200000000000001,0.22
100,0.5200000000000001,0.21
100,0.5200000000000001,0.26
100,0.5200000000000001,0.32
100,0.5200000000000001,0.19
100,0.5200000000000001,0.29
100,0.5200000000000001,0.23
100,0.5200000000000001,0.29
100,0.5200000000000001,0.19
100,0.5200000000000001,0.18
100,0.5200000000000001,0.24
100,0.5200000000000001,0.25
100,0.5200000000000001,0.26
100,0.5200000000000001,0.28
100,0.5200000000000001,0.22
100,0.5200000000000001,0.2
100,0.5200000000000001,0.19
100,0.5200000000000001,0.24
100,0.5200000000000001,0.23
100,0.5200000000000001,0.23
100,0.5200000000000001,0.3
100,0.5200000000000001,0.27
100,0.5200000000000001,0.19
100,0.5200000000000001,0.16
100,0.5200000000000001,0.34
100,0.5200000000000001,0.25
100,0.5200000000000001,0.29
100,0.5200000000000001,0.24
100,0.5200000000000001,0.28
100,0.5200000000000001,0.24
100,0.5200000000000001,0.34
100,0.5200000000000001,0.19
100,0.5200000000000001,0.31
100,0.5200000000000001,0.26
100,0.5200000000000001,0.28
100,0.5200000000000001,0.17
100,0.5200000000000001,0.28
100,0.5200000000000001,0.26
100,0.5200000000000001,0.28
100,0.5200000000000001,0.17
100,0.5200000000000001,0.22
100,0.5200000000000001,0.28
100,0.5200000000000001,0.23
100,0.5200000000000001,0.27
100,0.5200000000000001,0.29
1000,0.5200000000000001,0.256
1000,0.5200000000000001,0.268
1000,0.5200000000000001,0.282
1000,0.5200000000000001,0.276
1000,0.5200000000000001,0.272
1000,0.5200000000000001,0.241
1000,0.5200000000000001,0.254
1000,0.5200000000000001,0.257
1000,0.5200000000000001,0.247
1000,0.5200000000000001,0.272
1000,0.5200000000000001,0.272
1000,0.5200000000000001,0.253
1000,0.5200000000000001,0.254
1000,0.5200000000000001,0.249
1000,0.5200000000000001,0.26
1000,0.5200000000000001,0.283
1000,0.5200000000000001,0.281
1000,0.5200000000000001,0.25
1000,0.5200000000000001,0.259
1000,0.5200000000000001,0.245
1000,0.5200000000000001,0.261
1000,0.5200000000000001,0.254
1000,0.5200000000000001,0.239
1000,0.5200000000000001,0.267
1000,0.5200000000000001,0.286
1000,0.5200000000000001,0.239
1000,0.5200000000000001,0.255
1000,0.5200000000000001,0.274
1000,0.5200000000000001,0.25
1000,0.5200000000000001,0.294
1000,0.5200000000000001,0.274
1000,0.5200000000000001,0.257
1000,0.5200000000000001,0.287
1000,0.5200000000000001,0.248
1000,0.5200000000000001,0.28
1000,0.5200000000000001,0.228
1000,0.5200000000000001,0.257
1000,0.5200000000000001,0.246
1000,0.5200000000000001,0.237
1000,0.5200000000000001,0.286
1000,0.5200000000000001,0.263
1000,0.5200000000000001,0.258
1000,0.5200000000000001,0.25
1000,0.5200000000000001,0.265
1000,0.5200000000000001,0.25
1000,0.5200000000000001,0.246
1000,0.5200000000000001,0.229
1000,0.5200000000000001,0.248
1000,0.5200000000000001,0.26
1000,0.5200000000000001,0.252
10000,0.5200000000000001,0.2593
10000,0.5200000000000001,0.2591
10000,0.5200000000000001,0.2571
10000,0.5200000000000001,0.257
10000,0.5200000000000001,0.2559
10000,0.5200000000000001,0.2594
10000,0.5200000000000001,0.2548
10000,0.5200000000000001,0.2593
10000,0.5200000000000001,0.2613
10000,0.5200000000000001,0.2565
10000,0.5200000000000001,0.2642
10000,0.5200000000000001,0.2597
10000,0.5200000000000001,0.2573
10000,0.5200000000000001,0.2654
10000,0.5200000000000001,0.2542
10000,0.5200000000000001,0.2604
10000,0.5200000000000001,0.2539
10000,0.5200000000000001,0.2566
10000,0.5200000000000001,0.2687
10000,0.5200000000000001,0.2525
10000,0.5200000000000001,0.255
10000,0.5200000000000001,0.2509
10000,0.5200000000000001,0.256
10000,0.5200000000000001,0.2496
10000,0.5200000000000001,0.253
10000,0.5200000000000001,0.2626
10000,0.5200000000000001,0.2563
10000,0.5200000000000001,0.2598
10000,0.5200000000000001,0.2623
10000,0.5200000000000001,0.2597
10000,0.5200000000000001,0.2539
10000,0.5200000000000001,0.2545
10000,0.5200000000000001,0.2536
10000,0.5200000000000001,0.2521
10000,0.5200000000000001,0.2549
10000,0.5200000000000001,0.2593
10000,0.5200000000000001,0.2504
10000,0.5200000000000001,0.2544
10000,0.5200000000000001,0.2564
10000,0.5200000000000001,0.2475
10000,0.5200000000000001,0.2592
10000,0.5200000000000001,0.2631
10000,0.5200000000000001,0.253
10000,0.5200000000000001,0.2557
10000,0.5200000000000001,0.2495
10000,0.5200000000000001,0.2557
10000,0.5200000000000001,0.2526
10000,0.5200000000000001,0.2526
10000,0.5200000000000001,0.2589
10000,0.5200000000000001,0.2494
100000,0.5200000000000001,0.25661
100000,0.5200000000000001,0.25433
100000,0.5200000000000001,0.25591
100000,0.5200000000000001,0.25722
100000,0.5200000000000001,0.25744
100000,0.5200000000000001,0.25615
100000,0.5200000000000001,0.25512
100000,0.5200000000000001,0.25463
100000,0.5200000000000001,0.2589
100000,0.5200000000000001,0.25653
100000,0.5200000000000001,0.25483
100000,0.5200000000000001,0.25831
100000,0.5200000000000001,0.25642
100000,0.5200000000000001,0.25558
100000,0.5200000000000001,0.25709
100000,0.5200000000000001,0.25866
100000,0.5200000000000001,0.25509
100000,0.5200000000000001,0.25808
100000,0.5200000000000001,0.25329
100000,0.5200000000000001,0.25732
100000,0.5200000000000001,0.25724
100000,0.5200000000000001,0.25625
100000,0.5200000000000001,0.25956
100000,0.5200000000000001,0.25775
100000,0.5200000000000001,0.25468
100000,0.5200000000000001,0.25766
100000,0.5200000000000001,0.2574
100000,0.5200000000000001,0.25586
100000,0.5200000000000001,0.2562
100000,0.5200000000000001,0.25443
100000,0.5200000000000001,0.25655
100000,0.5200000000000001,0.25747
100000,0.5200000000000001,0.25435
100000,0.5200000000000001,0.25435
100000,0.5200000000000001,0.25733
100000,0.5200000000000001,0.25452
100000,0.5200000000000001,0.25418
100000,0.5200000000000001,0.25535
100000,0.5200000000000001,0.25564
100000,0.5200000000000001,0.25978
100000,0.5200000000000001,0.25825
100000,0.5200000000000001,0.25722
100000,0.5200000000000001,0.25575
100000,0.5200000000000001,0.25559
100000,0.5200000000000001,0.25696
100000,0.5200000000000001,0.2551
100000,0.5200000000000001,0.25649
100000,0.5200000000000001,0.25763
100000,0.5200000000000001,0.25548
100000,0.5200000000000001,0.25792
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
100,0.5300000000000001,0.01
